ID,Provincia,Latitud,Longitud,Localidad,SitioCodigo,Transecto,m2,vert_invert,phylum,taxa,sp,sp_code,length,abundance
760,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,27,50,Invertebrados,Mollusca,Polyplacophora,Chiton sp,CHI_SP,10,1
761,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,27,50,Invertebrados,Echinodermata,Echinoidea,Diadema mexicanum,DIA_MEX,5,15
762,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,27,50,Invertebrados,Echinodermata,Echinoidea,Diadema mexicanum,DIA_MEX,10,32
763,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,27,50,Invertebrados,Echinodermata,Echinoidea,Diadema mexicanum,DIA_MEX,15,72
764,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,27,50,Invertebrados,Echinodermata,Echinoidea,Diadema mexicanum,DIA_MEX,20,19
765,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,27,50,Invertebrados,Echinodermata,Dendrochirotida,Dendrochirotida sp,DEN_SP,5,2
766,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,27,50,Invertebrados,Echinodermata,Dendrochirotida,Dendrochirotida sp,DEN_SP,10,5
767,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,27,50,Invertebrados,Echinodermata,Dendrochirotida,Dendrochirotida sp,DEN_SP,20,2
768,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,27,50,Invertebrados,Mollusca,Gastropoda,Opeatostoma pseudodon,OPE_PSE,10,1
769,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,27,50,Invertebrados,Echinodermata,Ophiuroidea,Ophiocoma aethiops,OPH_AET,10,4
770,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,27,50,Invertebrados,Echinodermata,Ophiuroidea,Ophiocoma aethiops,OPH_AET,20,2
771,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,27,50,Invertebrados,Echinodermata,Asteroidea,Phataria unifascialis,PHA_UNI,15,3
772,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,27,50,Invertebrados,Echinodermata,Asteroidea,Phataria unifascialis,PHA_UNI,20,1
773,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,28,50,Invertebrados,Mollusca,Polyplacophora,Chiton sp,CHI_SP,5,2
774,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,28,50,Invertebrados,Echinodermata,Dendrochirotida,Dendrochirotida sp,DEN_SP,5,1
775,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,28,50,Invertebrados,Mollusca,Gastropoda,Nerita funiculata,NER_FUN,5,31
776,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,28,50,Invertebrados,Mollusca,Gastropoda,Vasula melones,VAS_MEL,5,32
777,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,33,50,Invertebrados,Cnidaria,Actiniaria,Anthopleura sp,ANT_SP,5,140
778,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,33,50,Invertebrados,Porifera,Demospongiae,Demospongiae sp,DEM_SP,30,1
779,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,33,50,Invertebrados,Porifera,Demospongiae,Demospongiae sp,DEM_SP,20,1
780,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,33,50,Invertebrados,Echinodermata,Echinoidea,Diadema mexicanum,DIA_MEX,5,8
781,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,33,50,Invertebrados,Echinodermata,Echinoidea,Diadema mexicanum,DIA_MEX,15,135
782,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,33,50,Invertebrados,Echinodermata,Echinoidea,Diadema mexicanum,DIA_MEX,20,19
783,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,33,50,Invertebrados,Echinodermata,Ophiuroidea,Ophiocoma aethiops,OPH_AET,5,2
784,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,33,50,Invertebrados,Echinodermata,Ophiuroidea,Ophiocoma aethiops,OPH_AET,20,18
785,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,33,50,Invertebrados,Echinodermata,Ophiuroidea,Ophiolepis variegata,OPH_VAR,5,4
786,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,33,50,Invertebrados,Cnidaria,Hydrozoa,Plumularia sp,PLU_SP,30,1
787,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,33,50,Invertebrados,Cnidaria,Hexacorallia,Pocillopora sp,POC_SP,5,6
788,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,33,50,Invertebrados,Cnidaria,Hexacorallia,Pocillopora sp,POC_SP,10,18
789,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,33,50,Invertebrados,Cnidaria,Hexacorallia,Pocillopora sp,POC_SP,15,17
790,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,33,50,Invertebrados,Cnidaria,Hexacorallia,Pocillopora sp,POC_SP,25,9
791,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,33,50,Invertebrados,Echinodermata,Echinoidea,Tripneustes depressus,TRI_DEP,5,2
792,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,33,50,Invertebrados,Echinodermata,Echinoidea,Tripneustes depressus,TRI_DEP,10,2
793,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,17,50,Vertebrados,Chordata,Tetraodontidae,Canthigaster punctatissima,CAN_PUN,5,4
794,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,17,50,Vertebrados,Chordata,Tetraodontidae,Canthigaster punctatissima,CAN_PUN,10,6
795,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,17,50,Vertebrados,Chordata,Pomacentridae,Chromis atrilobata,CHR_ATR,10,5
796,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,17,50,Vertebrados,Chordata,Cirrhitidae,Cirrhitus rivulatus,CIR_RIV,10,1
797,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,17,50,Vertebrados,Chordata,Cirrhitidae,Cirrhitus rivulatus,CIR_RIV,15,2
798,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,17,50,Vertebrados,Chordata,Diodontidae,Diodon holocanthus,DIO_HOL,15,3
799,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,17,50,Vertebrados,Chordata,Diodontidae,Diodon holocanthus,DIO_HOL,20,6
800,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,17,50,Vertebrados,Chordata,Fistulariidae,Fistularia commersonii,FIS_COM,40,1
801,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,17,50,Vertebrados,Chordata,Chaetodontidae,Johnrandallia nigrirostris,JOH_NIG,10,1
802,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,17,50,Vertebrados,Chordata,Blenniidae,Ophioblennius steindachneri,OPH_STE,10,2
803,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,17,50,Vertebrados,Chordata,Blenniidae,Ophioblennius steindachneri,OPH_STE,15,3
804,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,17,50,Vertebrados,Chordata,Serranidae,Serranus psittacinus,SER_PSI,15,12
805,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,17,50,Vertebrados,Chordata,Pomacentridae,Stegastes acapulcoensis,STE_ACA,5,4
806,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,17,50,Vertebrados,Chordata,Pomacentridae,Stegastes acapulcoensis,STE_ACA,10,1
807,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,17,50,Vertebrados,Chordata,Pomacentridae,Stegastes acapulcoensis,STE_ACA,15,3
808,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,17,50,Vertebrados,Chordata,Pomacentridae,Stegastes acapulcoensis,STE_ACA,20,1
809,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,17,50,Vertebrados,Chordata,Balistidae,Sufflamen verres,SUF_VER,5,2
810,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,17,50,Vertebrados,Chordata,Balistidae,Sufflamen verres,SUF_VER,15,3
811,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,17,50,Vertebrados,Chordata,Balistidae,Sufflamen verres,SUF_VER,30,1
812,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,17,50,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,10,85
813,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,17,50,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,15,2
814,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,17,50,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,20,5
815,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,18,50,Vertebrados,Chordata,Tetraodontidae,Arothron hispidus,ARO_HIS,35,1
816,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,18,50,Vertebrados,Chordata,Tetraodontidae,Arothron meleagris,ARO_MEL,20,1
817,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,18,50,Vertebrados,Chordata,Tetraodontidae,Arothron meleagris,ARO_MEL,35,1
818,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,18,50,Vertebrados,Chordata,Labridae,Bodianus diplotaenia,BOD_DIP,10,1
819,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,18,50,Vertebrados,Chordata,Tetraodontidae,Canthigaster punctatissima,CAN_PUN,5,1
820,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,18,50,Vertebrados,Chordata,Tetraodontidae,Canthigaster punctatissima,CAN_PUN,10,1
821,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,18,50,Vertebrados,Chordata,Chaetodontidae,Chaetodon humeralis,CHA_HUM,5,5
822,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,18,50,Vertebrados,Chordata,Pomacentridae,Chromis atrilobata,CHR_ATR,15,15
823,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,18,50,Vertebrados,Chordata,Cirrhitidae,Cirrhitichthys oxycephalus,CIR_OXY,10,1
824,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,18,50,Vertebrados,Chordata,Cirrhitidae,Cirrhitus rivulatus,CIR_RIV,15,1
825,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,18,50,Vertebrados,Chordata,Diodontidae,Diodon holocanthus,DIO_HOL,10,1
826,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,18,50,Vertebrados,Chordata,Diodontidae,Diodon holocanthus,DIO_HOL,15,3
827,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,18,50,Vertebrados,Chordata,Diodontidae,Diodon holocanthus,DIO_HOL,20,8
828,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,18,50,Vertebrados,Chordata,Fistulariidae,Fistularia commersonii,FIS_COM,50,1
829,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,18,50,Vertebrados,Chordata,Muraenidae,Gymnothorax dovii,GYM_DOV,100,2
830,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,18,50,Vertebrados,Chordata,Ophichthidae,Myrichthys tigrinus,MYR_TIG,30,1
831,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,18,50,Vertebrados,Chordata,Blenniidae,Ophioblennius steindachneri,OPH_STE,10,2
832,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,18,50,Vertebrados,Chordata,Blenniidae,Ophioblennius steindachneri,OPH_STE,15,2
833,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,18,50,Vertebrados,Chordata,Pomacentridae,Stegastes acapulcoensis,STE_ACA,5,1
834,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,18,50,Vertebrados,Chordata,Pomacentridae,Stegastes acapulcoensis,STE_ACA,15,5
835,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,18,50,Vertebrados,Chordata,Balistidae,Sufflamen verres,SUF_VER,15,1
836,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,18,50,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,5,10
837,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,18,50,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,10,20
838,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,18,50,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,15,44
839,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,18,50,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,20,3
840,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,23,50,Vertebrados,Chordata,Pomacentridae,Abudefduf concolor,ABU_CON,20,5
841,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,23,50,Vertebrados,Chordata,Pomacentridae,Abudefduf troschelii,ABU_TRO,20,5
842,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,23,50,Vertebrados,Chordata,Labridae,Bodianus diplotaenia,BOD_DIP,30,1
843,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,23,50,Vertebrados,Chordata,Pomacentridae,Chromis atrilobata,CHR_ATR,10,1
844,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,23,50,Vertebrados,Chordata,Cirrhitidae,Cirrhitus rivulatus,CIR_RIV,15,1
845,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,23,50,Vertebrados,Chordata,Cirrhitidae,Cirrhitus rivulatus,CIR_RIV,20,3
846,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,23,50,Vertebrados,Chordata,Diodontidae,Diodon holocanthus,DIO_HOL,15,1
847,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,23,50,Vertebrados,Chordata,Fistulariidae,Fistularia commersonii,FIS_COM,30,1
848,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,23,50,Vertebrados,Chordata,Muraenidae,Gymnothorax dovii,GYM_DOV,100,1
849,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,23,50,Vertebrados,Chordata,Labridae,Halichoeres chierchiae,HAL_CHI,20,1
850,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,23,50,Vertebrados,Chordata,Chaetodontidae,Johnrandallia nigrirostris,JOH_NIG,10,1
851,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,23,50,Vertebrados,Chordata,Chaetodontidae,Johnrandallia nigrirostris,JOH_NIG,15,2
852,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,23,50,Vertebrados,Chordata,Pomacentridae,Microspathodon dorsalis,MIC_DOR,15,3
853,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,23,50,Vertebrados,Chordata,Pomacentridae,Microspathodon dorsalis,MIC_DOR,20,1
854,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,23,50,Vertebrados,Chordata,Pomacentridae,Microspathodon dorsalis,MIC_DOR,25,9
855,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,23,50,Vertebrados,Chordata,Pomacentridae,Microspathodon dorsalis,MIC_DOR,30,3
856,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,23,50,Vertebrados,Chordata,Ophichthidae,Myrichthys tigrinus,MYR_TIG,30,2
857,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,23,50,Vertebrados,Chordata,Blenniidae,Ophioblennius steindachneri,OPH_STE,10,4
858,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,23,50,Vertebrados,Chordata,Blenniidae,Ophioblennius steindachneri,OPH_STE,15,2
859,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,23,50,Vertebrados,Chordata,Blenniidae,Ophioblennius steindachneri,OPH_STE,20,1
860,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,23,50,Vertebrados,Chordata,Serranidae,Serranus psittacinus,SER_PSI,15,2
861,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,23,50,Vertebrados,Chordata,Pomacentridae,Stegastes acapulcoensis,STE_ACA,5,5
862,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,23,50,Vertebrados,Chordata,Pomacentridae,Stegastes acapulcoensis,STE_ACA,10,1
863,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,23,50,Vertebrados,Chordata,Pomacentridae,Stegastes acapulcoensis,STE_ACA,15,6
864,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,23,50,Vertebrados,Chordata,Pomacentridae,Stegastes acapulcoensis,STE_ACA,20,13
865,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,23,50,Vertebrados,Chordata,Pomacentridae,Stegastes flavilatus,STE_FLA,10,2
866,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,23,50,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,5,30
867,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,24,50,Vertebrados,Chordata,Pomacentridae,Abudefduf concolor,ABU_CON,15,3
868,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,24,50,Vertebrados,Chordata,Carangidae,Caranx caballus,CAR_CAB,30,10
869,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,24,50,Vertebrados,Chordata,Pomacentridae,Chromis atrilobata,CHR_ATR,10,15
870,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,24,50,Vertebrados,Chordata,Cirrhitidae,Cirrhitus rivulatus,CIR_RIV,20,1
871,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,24,50,Vertebrados,Chordata,Labridae,Halichoeres chierchiae,HAL_CHI,20,1
872,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,24,50,Vertebrados,Chordata,Chaetodontidae,Johnrandallia nigrirostris,JOH_NIG,15,4
873,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,24,50,Vertebrados,Chordata,Chaetodontidae,Johnrandallia nigrirostris,JOH_NIG,20,1
874,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,24,50,Vertebrados,Chordata,Pomacentridae,Microspathodon dorsalis,MIC_DOR,20,1
875,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,24,50,Vertebrados,Chordata,Pomacentridae,Microspathodon dorsalis,MIC_DOR,30,7
876,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,24,50,Vertebrados,Chordata,Blenniidae,Ophioblennius steindachneri,OPH_STE,15,3
877,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,24,50,Vertebrados,Chordata,Blenniidae,Ophioblennius steindachneri,OPH_STE,20,1
878,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,24,50,Vertebrados,Chordata,Pomacentridae,Stegastes acapulcoensis,STE_ACA,5,3
879,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,24,50,Vertebrados,Chordata,Pomacentridae,Stegastes acapulcoensis,STE_ACA,10,1
880,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,24,50,Vertebrados,Chordata,Pomacentridae,Stegastes acapulcoensis,STE_ACA,15,10
881,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,24,50,Vertebrados,Chordata,Pomacentridae,Stegastes acapulcoensis,STE_ACA,20,35
882,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,24,50,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,5,15
883,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,24,50,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,10,30
884,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,24,50,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,15,30
885,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,29,50,Vertebrados,Chordata,Pomacentridae,Abudefduf concolor,ABU_CON,20,3
886,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,29,50,Vertebrados,Chordata,Pomacentridae,Abudefduf concolor,ABU_CON,25,2
887,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,29,50,Vertebrados,Chordata,Acanthuridae,Acanthurus triostegus,ACA_TRI,15,3
888,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,29,50,Vertebrados,Chordata,Acanthuridae,Acanthurus triostegus,ACA_TRI,20,5
889,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,29,50,Vertebrados,Chordata,Tetraodontidae,Arothron meleagris,ARO_MEL,35,1
890,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,29,50,Vertebrados,Chordata,Tetraodontidae,Canthigaster punctatissima,CAN_PUN,10,5
891,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,29,50,Vertebrados,Chordata,Tetraodontidae,Canthigaster punctatissima,CAN_PUN,15,3
892,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,29,50,Vertebrados,Chordata,Cirrhitidae,Cirrhitus rivulatus,CIR_RIV,15,1
893,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,29,50,Vertebrados,Chordata,Cirrhitidae,Cirrhitus rivulatus,CIR_RIV,20,2
894,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,29,50,Vertebrados,Chordata,Diodontidae,Diodon holocanthus,DIO_HOL,20,1
895,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,29,50,Vertebrados,Chordata,Ophichthidae,Myrichthys tigrinus,MYR_TIG,30,1
896,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,29,50,Vertebrados,Chordata,Blenniidae,Ophioblennius steindachneri,OPH_STE,15,13
897,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,29,50,Vertebrados,Chordata,Blenniidae,Ophioblennius steindachneri,OPH_STE,20,3
898,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,29,50,Vertebrados,Chordata,Acanthuridae,Prionurus laticlavius,PRI_LAT,15,5
899,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,29,50,Vertebrados,Chordata,Acanthuridae,Prionurus laticlavius,PRI_LAT,15,9
900,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,29,50,Vertebrados,Chordata,Scaridae,Scarus ghobban,SCA_GHO,15,40
901,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,29,50,Vertebrados,Chordata,Scaridae,Scarus ghobban,SCA_GHO,20,12
902,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,29,50,Vertebrados,Chordata,Scaridae,Scarus ghobban,SCA_GHO,25,4
903,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,29,50,Vertebrados,Chordata,Serranidae,Serranus psittacinus,SER_PSI,15,3
904,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,29,50,Vertebrados,Chordata,Serranidae,Serranus psittacinus,SER_PSI,20,4
905,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,29,50,Vertebrados,Chordata,Pomacentridae,Stegastes acapulcoensis,STE_ACA,15,3
906,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,29,50,Vertebrados,Chordata,Balistidae,Sufflamen verres,SUF_VER,10,1
907,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,29,50,Vertebrados,Chordata,Balistidae,Sufflamen verres,SUF_VER,15,1
908,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,29,50,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,10,2
909,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,29,50,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,15,17
910,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,29,50,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,20,1
911,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,30,50,Vertebrados,Chordata,Pomacentridae,Abudefduf troschelii,ABU_TRO,5,2
912,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,30,50,Vertebrados,Chordata,Pomacentridae,Abudefduf troschelii,ABU_TRO,10,50
913,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,30,50,Vertebrados,Chordata,Tetraodontidae,Canthigaster punctatissima,CAN_PUN,10,4
914,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,30,50,Vertebrados,Chordata,Pomacentridae,Chromis atrilobata,CHR_ATR,10,20
915,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,30,50,Vertebrados,Chordata,Cirrhitidae,Cirrhitus rivulatus,CIR_RIV,15,2
916,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,30,50,Vertebrados,Chordata,Cirrhitidae,Cirrhitus rivulatus,CIR_RIV,20,3
917,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,30,50,Vertebrados,Chordata,Diodontidae,Diodon holocanthus,DIO_HOL,20,1
